"V1","V2","V3","V4"
1296895,7,0,0
1296895,42587,1002,21
1296895,169,4,0
1296895,0,0,0
1296895,15265,0,0
1296895,1540,561,0
1296895,21732,0,0
1296895,406,0,0
1296895,0,0,0
1296895,6,0,0
1296895,26205,255,0
1296895,4069,0,0
1296895,21732,2,0
1296895,2299,0,0
1296895,42,0,0
1296895,36455,0,0
1296895,20,0,0
1296895,26205,29,0
1296895,3940,62,0
1296895,32442,3,0
1296895,4759,3,0
1296895,9,0,0
1296895,1888,10,0
1296895,5021,141,0
1296895,26205,0,0
1296895,283,0,0
1296895,239,0,0
1296895,36455,26,6
1296895,73,2,0
1296895,0,0,0
1296895,26205,2,0
1296895,26205,367,0
1296895,6,0,0
1296895,0,0,0
1296895,82,0,0
1296895,33569,391,0
1296895,32,0,0
1296895,336,0,0
1296895,369,0,0
1296895,6154,0,0
1296895,739,0,0
1296895,17365,465,3
1296895,1592,0,0
1296895,26205,0,0
1296895,137,0,0
1296895,15933,47,2
1296895,171,0,0
1296895,637,0,0
1296895,17365,2,0
1296895,352,260,0
1296895,435,0,0
1296895,108,0,0
1296895,32442,5,0
1296895,36,0,0
1296895,1407,0,0
1296895,4,4,0
1296895,112,0,0
1296895,2,0,0
1296895,3822,0,0
1296895,4458,845,0
1296895,17365,0,0
1296895,8536,1672,56
1296895,3822,225,0
1296895,1888,0,0
1296895,966,0,0
1296895,0,0,0
1296895,17,0,0
1296895,176,56,11
1296895,0,0,0
1296895,511,0,0
1296895,261,26,0
1296895,18288,0,0
1296895,3127,29,0
1296895,1407,4,4
1296895,2719,3,0
1296895,26205,2,2
1296895,32,0,0
1296895,17,0,0
1296895,25,0,0
1296895,4458,0,0
1296895,8988,16,0
1296895,246,2,0
1296895,15265,0,0
1296895,1044,0,0
1296895,2728,515,2
1296895,571,0,0
1296895,66,0,0
1296895,251,0,0
1296895,42587,59,31
1296895,2987,8,0
1296895,42587,7,0
1296895,1369,0,0
1296895,32442,2,0
1296895,24,0,0
1296895,42587,6,2
1296895,8,0,0
1296895,1199,10,0
1296895,63276,34,0
1296895,7439,17,0
1296895,2,0,0
1296895,2106,125,0
1296895,3596,0,0
1296895,21732,7,0
1296895,342,0,0
1296895,1575,311,0
1296895,31,0,0
1296895,125,0,0
1296895,7575,0,0
1296895,1737,0,0
1296895,32442,0,0
1296895,122,7,0
1296895,256,2,0
1296895,8402,18,0
1296895,0,0,0
1296895,643,2,0
1296895,18,0,0
1296895,11929,5,0
1296895,33,0,0
1296895,39,0,0
1296895,32,0,0
1296895,246,0,0
1296895,105,0,0
1296895,54,0,0
1296895,0,0,0
1296895,435,0,0
1296895,779,38,3
1296895,4183,913,11
1296895,2255,441,2
1296895,2067,0,0
1296895,8402,2140,0
1296895,8988,14,2
1296895,8988,2,0
1296895,36455,0,0
1296895,34,0,0
1296895,3347,0,0
1296895,5,0,0
1296895,597,9,0
1296895,947,299,0
1296895,0,0,0
1296895,966,6,0
1296895,63276,1976,0
1296895,4759,0,0
1296895,184,2,0
1296895,63276,4567,0
1296895,30,0,0
1296895,63276,0,0
1296895,408,0,0
1296895,9,0,0
1296895,63276,3,0
1296895,4,0,0
1296895,1122,8,0
1296895,92,0,0
1296895,26205,795,2
1296895,18288,0,0
1296895,1747,19,2
1296895,3617,18,0
1296895,16,0,0
1296895,5489,0,0
1296895,4850,0,0
1296895,111,5,0
1296895,69,0,0
1296895,63276,6,0
1296895,1681,393,49
1296895,7137,0,0
1296895,4098,0,0
1296895,871,9,0
1296895,0,0,0
1296895,655,3,0
1296895,63276,11,0
1296895,17365,138,0
1296895,63276,2186,0
1296895,61,0,0
1296895,42,0,0
1296895,0,0,0
1296895,14933,14,0
1296895,88,0,0
1296895,21732,0,0
1296895,11929,3,0
1296895,17365,4,4
1296895,53,2,0
1296895,4,0,0
1296895,4,0,0
1296895,3195,0,0
1296895,4282,0,0
1296895,1888,0,0
1296895,63276,4567,11
1296895,63276,346,0
1296895,1211,109,2
1296895,910,178,0
1296895,8444,0,0
1296895,27,0,0
1296895,0,0,0
1296895,21,0,0
1296895,63276,0,0
1296895,2,2,0
1296895,36,11,6
1296895,8738,2,0
1296895,218,24,0
1296895,117,0,0
1296895,42587,33,5
1296895,8,0,0
1296895,4931,156,0
1296895,1363,2,0
1296895,1931,2,0
1296895,15933,0,0
1296895,1324,34,0
1296895,2484,52,0
1296895,4183,18,0
1296895,63276,2127,0
1296895,151,24,0
1296895,163,0,0
1296895,402,4,0
1296895,110,0,0
1296895,1888,0,0
1296895,18,9,0
1296895,77,0,0
1296895,85,0,0
1296895,4,0,0
1296895,414,0,0
1296895,76,0,0
1296895,594,0,0
1296895,0,0,0
1296895,33,0,0
1296895,61,0,0
1296895,98,0,0
1296895,23,0,0
1296895,4720,14,0
1296895,42587,1002,2
1296895,252,0,0
1296895,6154,0,0
1296895,63276,0,0
1296895,36455,481,0
1296895,63276,239,0
1296895,32442,0,0
1296895,7137,210,22
1296895,1592,57,0
1296895,4098,0,0
1296895,18288,23,6
1296895,10,0,0
1296895,17365,6,0
1296895,32442,5,0
1296895,6426,8,0
1296895,2,0,0
1296895,7434,0,0
1296895,32442,0,0
1296895,63276,51,0
1296895,34,0,0
1296895,4,0,0
1296895,2536,80,0
1296895,95,0,0
1296895,352,0,0
1296895,4183,70,2
1296895,12,0,0
1296895,7137,0,0
1296895,26205,0,0
1296895,63276,0,0
1296895,5021,0,0
1296895,0,0,0
1296895,11,0,0
1296895,11450,41,0
1296895,7137,8,0
1296895,54,0,0
1296895,42587,0,0
1296895,33569,0,0
1296895,4098,0,0
1296895,2409,0,0
1296895,0,0,0
1296895,13,0,0
1296895,1931,0,0
1296895,4282,0,0
1296895,145,0,0
1296895,0,0,0
1296895,0,0,0
1296895,33569,1059,0
1296895,63276,0,0
1296895,270,23,0
1296895,4,0,0
1296895,0,0,0
1296895,32442,0,0
1296895,36455,0,0
1296895,3,0,0
1296895,9,0,0
1296895,18288,26,0
1296895,11929,30,4
1296895,31,0,0
1296895,511,54,0
1296895,1165,20,0
1296895,96,0,0
1296895,713,7,2
1296895,714,2,0
1296895,134,0,0
1296895,11450,0,0
1296895,1568,22,0
1296895,8738,0,0
1296895,54,0,0
1296895,26205,2,0
1296895,3526,137,0
1296895,26205,0,0
1296895,26205,0,0
1296895,21732,62,0
1296895,32442,0,0
1296895,36455,0,0
1296895,2987,0,0
1296895,4,0,0
1296895,474,0,0
1296895,133,0,0
1296895,36455,0,0
1296895,31,2,0
1296895,315,0,0
1296895,1407,4,2
1296895,11450,576,2
1296895,127,27,2
1296895,2582,0,0
1296895,2484,5,0
1296895,15265,0,0
1296895,8,0,0
1296895,2719,4,0
1296895,1175,22,0
1296895,6165,101,0
1296895,7575,289,0
1296895,42587,11,2
1296895,851,7,0
1296895,21,2,0
1296895,4069,5,0
1296895,17365,0,0
1296895,21732,6,0
1296895,1786,339,0
1296895,7,0,0
1296895,25,0,0
1296895,15933,2,0
1296895,170,40,0
1296895,8536,657,0
1296895,8,0,0
1296895,13,0,0
1296895,33569,606,0
1296895,136,0,0
1296895,33569,0,0
1296895,1881,0,0
1296895,63276,1976,0
1296895,32442,0,0
1296895,299,4,4
1296895,21732,0,0
1296895,2855,22,2
1296895,11929,4,0
1296895,26205,3,0
1296895,63276,838,0
1296895,14,0,0
1296895,13,0,0
1296895,11,0,0
1296895,32442,2,0
1296895,1569,0,0
1296895,8,2,0
1296895,2360,103,45
1296895,681,618,10
1296895,13,0,0
1296895,8,0,0
1296895,5201,123,11
1296895,571,58,0
1296895,301,28,0
1296895,0,0,0
1296895,8402,111,11
1296895,2061,0,0
1296895,15933,6,0
1296895,14933,0,0
1296895,63276,838,0
1296895,252,113,0
1296895,454,0,0
1296895,84,0,0
1296895,33569,0,0
1296895,3,0,0
1296895,63276,606,0
1296895,814,7,0
1296895,36455,0,0
1296895,11,0,0
1296895,91,0,0
1296895,436,0,0
1296895,3822,825,0
1296895,2,0,0
1296895,11450,3,0
1296895,2536,0,0
1296895,14933,14,3
1296895,63276,230,36
1296895,980,0,0
1296895,1737,66,2
1296895,2262,54,0
1296895,329,87,2
1296895,18,0,0
1296895,63276,0,0
1296895,24,0,0
1296895,45,0,0
1296895,32442,0,0
1296895,0,0,0
1296895,18,0,0
1296895,42587,239,0
1296895,7439,86,5
1296895,3526,2,0
1296895,3526,6,0
1296895,12,0,0
1296895,42587,97,2
1296895,33569,155,0
1296895,8444,1337,0
1296895,36455,1061,17
1296895,0,0,0
1296895,111,0,0
1296895,42587,2,0
1296895,4375,219,5
1296895,7224,0,0
1296895,5201,0,0
1296895,976,0,0
1296895,4897,45,0
1296895,871,3,0
1296895,42587,67,0
1296895,8402,253,0
1296895,21732,5,0
1296895,2,0,0
1296895,11,0,0
1296895,2536,14,0
1296895,976,13,0
1296895,14,0,0
1296895,2484,0,0
1296895,1569,2,0
1296895,21732,10,0
1296895,4183,913,0
1296895,191,5,0
1296895,2966,2,0
1296895,8988,0,0
1296895,42587,9,0
1296895,15265,32,2
1296895,381,0,0
1296895,8988,0,0
1296895,1678,0,0
1296895,11929,144,9
1296895,119,2,0
1296895,8738,257,0
1296895,67,0,0
1296895,0,0,0
1296895,1678,9,0
1296895,25,11,0
1296895,63276,4236,38
1296895,63276,876,0
1296895,1125,0,0
1296895,0,0,0
1296895,30,0,0
1296895,18288,0,0
1296895,2106,966,0
1296895,3127,717,6
1296895,444,112,0
1296895,3195,0,0
1296895,5,0,0
1296895,238,0,0
1296895,3127,0,0
1296895,32442,28,0
1296895,408,44,0
1296895,21732,0,0
1296895,14933,0,0
1296895,3596,0,0
1296895,1238,82,10
1296895,63276,0,0
1296895,32442,0,0
1296895,4282,0,0
1296895,1517,153,16
1296895,11450,2,0
1296895,8444,1337,0
1296895,0,0,0
1296895,56,0,0
1296895,32442,0,0
1296895,60,6,0
1296895,63276,4567,0
1296895,55,0,0
1296895,35,0,0
1296895,10,4,0
1296895,7439,0,0
1296895,42587,46,0
1296895,42587,0,0
1296895,393,0,0
1296895,459,0,0
1296895,87,0,0
1296895,12,0,0
1296895,2430,0,0
1296895,63276,147,0
1296895,63276,8,0
1296895,17365,59,0
1296895,63276,118,14
1296895,2255,353,0
1296895,1858,11,0
1296895,2,0,0
1296895,3,0,0
1296895,1860,0,0
1296895,34,0,0
1296895,4850,56,0
1296895,36455,0,0
1296895,6165,0,0
1296895,637,2,0
1296895,4458,84,7
1296895,7,0,0
1296895,571,58,0
1296895,2,0,0
1296895,2577,74,0
1296895,3127,717,2
1296895,42587,221,2
1296895,8444,0,0
1296895,33569,175,0
1296895,32,4,0
1296895,3195,0,0
1296895,8444,1337,0
1296895,2360,879,0
1296895,21732,0,0
1296895,0,0,0
1296895,521,0,0
1296895,32442,6,0
1296895,32,0,0
1296895,90,0,0
1296895,6426,117,0
1296895,54,0,0
1296895,4931,0,0
1296895,2,0,0
1296895,2360,879,0
1296895,0,0,0
1296895,8444,267,0
1296895,26205,0,0
1296895,8402,2140,7
1296895,183,54,0
1296895,33569,25,25
1296895,30,0,0
1296895,0,0,0
1296895,2577,2,0
1296895,348,83,0
1296895,15933,0,0
1296895,4897,41,0
1296895,2,0,0
1296895,0,0,0
1296895,14933,0,0
1296895,7434,57,0
1296895,7575,92,0
1296895,2966,0,0
1296895,185,0,0
1296895,14933,11,0
1296895,1324,357,2
1296895,8,0,0
1296895,7575,3,0
1296895,2675,0,0
1296895,3195,0,0
1296895,33569,391,0
1296895,64,0,0
1296895,128,0,0
1296895,63276,4567,0
1296895,3,0,0
1296895,414,0,0
1296895,31,2,0
1296895,1525,38,0
1296895,256,2,0
1296895,4179,12,5
1296895,33569,183,0
1296895,7575,16,0
1296895,2536,0,0
1296895,369,0,0
1296895,435,0,0
1296895,15265,28,0
1296895,1211,0,0
1296895,0,0,0
1296895,3,0,0
1296895,1238,36,0
1296895,267,8,5
1296895,961,118,46
1296895,2211,54,30
1296895,1369,0,0
1296895,437,83,0
1296895,26205,3,0
1296895,1417,25,0
1296895,10,0,0
1296895,48,0,0
1296895,7439,0,0
1296895,1854,4,0
1296895,33569,2,0
1296895,2410,4,0
1296895,59,0,0
1296895,1238,0,0
1296895,6426,355,0
1296895,29,0,0
1296895,258,4,0
1296895,25,0,0
1296895,63,0,0
1296895,173,19,0
1296895,42587,239,81
1296895,42587,13,0
1296895,63276,17,0
1296895,22,0,0
1296895,2067,0,0
1296895,7,0,0
1296895,2577,39,0
1296895,218,13,0
1296895,93,0,0
1296895,2067,0,0
1296895,367,6,0
1296895,1860,0,0
1296895,3940,0,0
1296895,1042,0,0
1296895,21732,20,2
1296895,32442,0,0
1296895,1103,3,0
1296895,3195,0,0
1296895,6165,18,0
1296895,6,0,0
1296895,252,64,0
1296895,26205,1097,0
1296895,4791,11,0
1296895,2719,4,0
1296895,5,2,0
1296895,2484,2,0
1296895,367,29,0
1296895,6,0,0
1296895,32,7,0
1296895,12,12,0
1296895,149,0,0
1296895,7434,555,0
1296895,18,0,0
1296895,11,11,0
1296895,216,0,0
1296895,153,0,0
1296895,592,0,0
1296895,3099,4,0
1296895,0,0,0
1296895,0,0,0
1296895,6426,12,0
1296895,369,0,0
1296895,36455,0,0
1296895,32442,0,0
1296895,63276,0,0
1296895,5,0,0
1296895,135,0,0
1296895,7439,0,0
1296895,373,0,0
1296895,163,0,0
1296895,2675,142,66
1296895,3039,160,0
1296895,252,113,0
1296895,33569,1041,0
1296895,1427,0,0
1296895,462,9,0
1296895,1592,349,2
1296895,0,0,0
1296895,38,0,0
1296895,63276,576,4
1296895,7434,430,0
1296895,21732,84,0
1296895,64,0,0
1296895,14933,29,0
1296895,0,0,0
1296895,151,0,0
1296895,714,0,0
1296895,32442,7,0
1296895,9,0,0
1296895,2,0,0
1296895,44,0,0
1296895,0,0,0
1296895,756,0,0
1296895,0,0,0
1296895,18288,0,0
1296895,100,0,0
1296895,8536,94,0
1296895,42,0,0
1296895,0,0,0
1296895,227,0,0
1296895,21732,0,0
1296895,1681,0,0
1296895,3596,2,0
1296895,280,7,0
1296895,8536,0,0
1296895,11929,0,0
1296895,888,18,0
1296895,36455,176,88
1296895,67,0,0
1296895,19,0,0
1296895,1678,0,0
1296895,42587,110,0
1296895,42587,67,0
1296895,299,0,0
1296895,1858,74,0
1296895,574,0,0
1296895,11929,35,0
1296895,44,0,0
1296895,4,0,0
1296895,117,0,0
1296895,47,2,0
1296895,8444,254,0
1296895,17365,230,0
1296895,3195,0,0
1296895,645,494,24
1296895,2255,8,0
1296895,7,0,0
1296895,0,0,0
1296895,32442,0,0
1296895,8444,1417,68
1296895,26205,0,0
1296895,33569,961,0
1296895,218,24,0
1296895,1042,10,0
1296895,5201,689,0
1296895,373,3,0
1296895,2,0,0
1296895,3822,0,0
1296895,42587,24,5
1296895,8444,1337,9
1296895,42587,46,0
1296895,2409,231,0
1296895,17365,0,0
1296895,1889,29,0
1296895,571,0,0
1296895,4,0,0
1296895,156,2,0
1296895,11929,0,0
1296895,419,71,0
1296895,765,574,0
1296895,7439,7,0
1296895,2,0,0
1296895,2,2,0
1296895,63276,2186,0
1296895,239,3,0
1296895,21732,63,0
1296895,2,0,0
1296895,0,0,0
1296895,1633,15,0
1296895,436,0,0
1296895,17365,1147,0
1296895,603,12,4
1296895,63276,4567,0
1296895,17365,465,0
1296895,32442,0,0
1296895,153,0,0
1296895,0,0,0
1296895,286,0,0
1296895,2061,164,0
1296895,15265,182,0
1296895,4458,68,0
1296895,4720,15,0
1296895,17365,599,0
1296895,63276,3,0
1296895,15265,0,0
1296895,1681,12,8
1296895,0,0,0
1296895,12,0,0
1296895,5,0,0
1296895,33569,0,0
1296895,36455,11,0
1296895,42587,12,0
1296895,33569,396,0
1296895,42587,0,0
1296895,822,436,34
1296895,26205,8,8
1296895,42587,0,0
1296895,33569,65,0
1296895,63276,838,0
1296895,8738,0,0
1296895,26205,27,2
1296895,26205,795,2
1296895,7137,4,0
1296895,36455,0,0
1296895,63276,6,0
1296895,26205,2,0
1296895,22,13,0
1296895,136,0,0
1296895,2577,0,0
1296895,4282,0,0
1296895,313,7,0
1296895,42587,4,2
1296895,17365,30,0
1296895,1363,0,0
1296895,3,0,0
1296895,336,0,0
1296895,60,6,0
1296895,6165,86,49
1296895,221,90,0
1296895,782,14,0
1296895,63276,0,0
1296895,42587,1002,0
1296895,7137,0,0
1296895,3822,70,0
1296895,6426,117,0
1296895,14933,0,0
1296895,809,0,0
1296895,2966,2,0
1296895,3822,825,19
1296895,2,0,0
1296895,4931,0,0
1296895,0,0,0
1296895,14933,14,0
1296895,79,0,0
1296895,5,0,0
1296895,7224,28,0
1296895,15,4,2
1296895,571,10,0
1296895,84,0,0
1296895,26205,2,0
1296895,63276,2186,0
1296895,996,79,0
1296895,291,9,9
1296895,1044,3,0
1296895,1081,384,0
1296895,5,0,0
1296895,4759,163,0
1296895,63276,1976,0
1296895,1568,7,0
1296895,7434,724,0
1296895,1592,0,0
1296895,319,4,0
1296895,5,0,0
1296895,164,0,0
1296895,218,24,0
1296895,32442,0,0
1296895,15,0,0
1296895,41,0,0
1296895,264,0,0
1296895,4850,234,0
1296895,12,0,0
1296895,63276,0,0
1296895,0,0,0
1296895,574,5,0
1296895,343,0,0
1296895,1881,599,14
1296895,26205,0,0
1296895,947,299,0
1296895,5489,34,0
1296895,683,0,0
1296895,122,0,0
1296895,63276,4,0
1296895,15933,0,0
1296895,26205,795,3
1296895,31,0,0
1296895,8444,0,0
1296895,1858,0,0
1296895,40,0,0
1296895,30,0,0
1296895,18288,45,2
1296895,123,10,0
1296895,9,0,0
1296895,2262,3,0
1296895,63276,1976,0
1296895,33569,1059,43
1296895,32442,4,0
1296895,32442,0,0
1296895,42587,13,6
1296895,33569,376,0
1296895,320,0,0
1296895,0,0,0
1296895,6,2,0
1296895,8536,0,0
1296895,15933,0,0
1296895,32442,0,0
1296895,84,28,0
1296895,21732,31,0
1296895,3596,13,0
1296895,336,103,0
1296895,1095,5,0
1296895,0,0,0
1296895,519,28,5
1296895,1407,9,0
1296895,21,0,0
1296895,42587,1002,207
1296895,7137,0,0
1296895,194,0,0
1296895,18,0,0
1296895,0,0,0
1296895,255,20,0
1296895,4282,2,0
1296895,7439,2,0
1296895,156,0,0
1296895,42,0,0
1296895,42587,0,0
1296895,11450,321,0
1296895,436,0,0
1296895,63276,1976,0
1296895,63276,0,0
1296895,2966,0,0
1296895,2106,966,0
1296895,8402,2140,0
1296895,101,35,2
1296895,216,0,0
1296895,26205,4,0
1296895,62,0,0
1296895,63276,5,0
1296895,63276,2186,0
1296895,18,0,0
1296895,46,0,0
1296895,8444,1337,0
1296895,14,0,0
1296895,0,0,0
1296895,15265,10,0
1296895,594,93,0
1296895,1931,180,2
1296895,1540,561,0
1296895,63276,4567,0
1296895,37,0,0
1296895,12,0,0
1296895,3,0,0
1296895,536,10,0
1296895,15265,139,0
1296895,8402,37,0
1296895,217,50,0
1296895,126,7,0
1296895,36455,4,0
1296895,24,0,0
1296895,4282,8,0
1296895,42587,29,0
1296895,1072,0,0
1296895,27,0,0
1296895,0,0,0
1296895,3195,0,0
1296895,8444,1417,0
1296895,19,0,0
1296895,24,0,0
1296895,12,0,0
1296895,326,4,0
1296895,17365,12,0
1296895,2040,22,3
1296895,55,7,6
1296895,77,0,0
1296895,2,0,0
1296895,21732,21,2
1296895,42587,245,0
1296895,26205,85,0
1296895,63276,9,0
1296895,2675,0,0
1296895,291,0,0
1296895,135,2,0
1296895,14933,3,0
1296895,26205,8,0
1296895,33569,84,7
1296895,3,0,0
1296895,110,0,0
1296895,18,0,0
1296895,60,0,0
1296895,7137,3,0
1296895,2,0,0
1296895,42587,0,0
1296895,21732,32,0
1296895,0,0,0
1296895,3617,131,0
1296895,3127,717,0
1296895,0,0,0
1296895,797,93,0
1296895,5489,201,2
1296895,1199,0,0
1296895,0,0,0
1296895,0,0,0
1296895,7224,0,0
1296895,0,0,0
1296895,4850,0,0
1296895,42587,0,0
1296895,8,0,0
1296895,4098,14,12
1296895,3127,6,0
1296895,0,0,0
1296895,33569,1059,19
1296895,122,4,0
1296895,17365,0,0
1296895,1199,2,0
1296895,871,7,7
1296895,1381,0,0
1296895,4458,0,0
1296895,7575,289,0
1296895,22,0,0
1296895,61,0,0
1296895,36455,18,8
1296895,17365,5,2
1296895,33569,606,3
1296895,4069,24,6
1296895,4437,0,0
1296895,1017,0,0
1296895,4437,0,0
1296895,7434,0,0
1296895,239,0,0
1296895,63276,0,0
1296895,2987,59,0
1296895,12,0,0
1296895,10,0,0
1296895,0,0,0
1296895,6154,2,0
1296895,14933,53,0
1296895,4069,0,0
1296895,8738,3,0
1296895,1259,8,0
1296895,3822,12,0
1296895,2299,92,0
1296895,49,0,0
1296895,6165,420,0
1296895,0,0,0
1296895,21732,9,0
1296895,2904,7,6
1296895,3155,104,81
1296895,33569,1041,0
1296895,4791,94,0
1296895,11450,9,0
1296895,3,0,0
1296895,63276,5,0
1296895,42587,4,0
1296895,5489,5,5
1296895,603,0,0
1296895,8738,257,0
1296895,248,13,13
1296895,1545,0,0
1296895,56,0,0
1296895,26205,435,0
1296895,1407,0,0
1296895,2255,441,0
1296895,4437,0,0
1296895,1786,2,0
1296895,1407,0,0
1296895,470,0,0
1296895,3127,2,0
1296895,14933,0,0
1296895,21732,3,0
1296895,16,0,0
1296895,82,0,0
1296895,14933,0,0
1296895,299,0,0
1296895,1575,0,0
1296895,17365,0,0
1296895,6165,201,43
1296895,248,41,0
1296895,3127,66,0
1296895,63276,9,0
1296895,11450,9,0
1296895,521,0,0
1296895,104,0,0
1296895,3822,143,0
1296895,8988,23,4
1296895,264,0,0
1296895,10,0,0
1296895,78,4,0
1296895,42587,623,0
1296895,2061,164,2
1296895,6,0,0
1296895,17365,35,0
1296895,46,6,0
1296895,7434,0,0
1296895,42587,0,0
1296895,256,0,0
1296895,36455,25,0
1296895,5021,0,0
1296895,14,0,0
1296895,42587,623,49
1296895,27,0,0
1296895,4791,0,0
1296895,18,0,0
1296895,8988,81,60
1296895,549,4,0
1296895,37,0,0
1296895,4437,0,0
1296895,1568,0,0
1296895,484,20,0
1296895,4,0,0
1296895,0,0,0
1296895,25,11,0
1296895,0,0,0
1296895,14933,77,0
1296895,2106,966,31
1296895,191,0,0
1296895,63276,2127,0
1296895,81,2,0
1296895,3127,717,0
1296895,888,0,0
1296895,33569,0,0
1296895,2,0,0
1296895,2430,0,0
1296895,477,0,0
1296895,0,0,0
1296895,7575,115,0
1296895,1517,0,0
1296895,2061,12,0
1296895,652,2,0
1296895,0,0,0
1296895,2719,123,0
1296895,44,0,0
1296895,4183,913,44
1296895,301,28,0
1296895,63276,4236,2
1296895,1856,14,0
1296895,17365,1147,2
1296895,2,0,0
1296895,26,0,0
1296895,15265,0,0
1296895,663,13,0
1296895,21732,12,0
1296895,4759,0,0
1296895,32442,0,0
1296895,12,0,0
1296895,6,0,0
1296895,976,6,0
1296895,63276,346,0
1296895,32442,0,0
1296895,22,0,0
1296895,344,21,0
1296895,910,112,0
1296895,33569,2,0
1296895,63276,102,0
1296895,283,120,2
1296895,296,0,0
1296895,33569,155,0
1296895,0,0,0
1296895,32442,0,0
1296895,11,0,0
1296895,32442,0,0
1296895,8,0,0
1296895,4,0,0
1296895,45,6,0
1296895,63276,606,0
1296895,14933,0,0
1296895,2067,4,0
1296895,33569,89,12
1296895,27,2,0
1296895,1678,0,0
1296895,63276,61,0
1296895,3155,325,25
1296895,63276,0,0
1296895,36455,1625,0
1296895,17365,0,0
1296895,46,0,0
1296895,7575,143,0
1296895,17365,0,0
1296895,82,0,0
1296895,63276,0,0
1296895,2577,0,0
1296895,195,0,0
1296895,17365,6,2
1296895,63276,4236,59
1296895,6165,0,0
1296895,42587,291,14
1296895,33569,4,0
1296895,2255,353,0
1296895,63276,2,0
1296895,63276,18,4
1296895,7575,33,0
1296895,3127,0,0
1296895,3,0,0
1296895,2255,125,0
1296895,177,39,0
1296895,36455,0,0
1296895,2728,94,0
1296895,4791,0,0
1296895,6165,77,0
1296895,17365,2,0
1296895,0,0,0
1296895,8988,8,0
1296895,15265,2,0
1296895,110,0,0
1296895,43,0,0
1296895,33569,1059,0
1296895,83,0,0
1296895,32442,0,0
1296895,6165,0,0
1296895,256,0,0
1296895,10,0,0
1296895,204,52,0
1296895,33569,1059,0
1296895,4931,0,0
1296895,32442,0,0
1296895,46,0,0
1296895,0,0,0
1296895,8738,12,2
1296895,3347,0,0
1296895,2430,2,0
1296895,63276,140,0
1296895,56,6,0
1296895,5,0,0
1296895,42587,0,0
1296895,2,0,0
1296895,36455,0,0
1296895,7,0,0
1296895,1122,45,0
1296895,33569,7,0
1296895,4,0,0
1296895,156,3,0
1296895,4458,63,0
1296895,42587,346,3
1296895,15933,0,0
1296895,269,91,0
